[2026-01-08T07:30:05.582Z] 开始监控: E:\WelineFramework\DEV-workspace\
[2026-01-08T07:30:12.280Z] 目录新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\statics\libs\Upzet\帮助文档\assets\libs\metismenu
[2026-01-08T07:30:12.280Z] 目录新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\statics\libs\Upzet\帮助文档\assets\libs\moment
[2026-01-08T07:30:12.280Z] 目录新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\statics\libs\Upzet\帮助文档\assets\libs\node-waves
[2026-01-08T07:30:12.280Z] 目录新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\statics\libs\Upzet\帮助文档\assets\libs\popper.js
[2026-01-08T07:30:12.281Z] 目录新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\statics\libs\Upzet\帮助文档\assets\libs\simplebar
[2026-01-08T07:30:12.281Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\х╕охКйцЦЗцбг\assets\css\app.min.css
[2026-01-08T07:30:12.281Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\х╕охКйцЦЗцбг\assets\css\app.css
[2026-01-08T07:30:12.282Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\х╕охКйцЦЗцбг\assets\css\app.min.css.map
[2026-01-08T07:30:12.282Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\х╕охКйцЦЗцбг\assets\css\bootstrap.css
[2026-01-08T07:30:12.283Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\х╕охКйцЦЗцбг\assets\css\bootstrap.min.css
[2026-01-08T07:30:12.283Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\х╕охКйцЦЗцбг\assets\css\bootstrap.min.css.map
[2026-01-08T07:30:12.283Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\х╕охКйцЦЗцбг\assets\css\icons.css
[2026-01-08T07:30:12.284Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\х╕охКйцЦЗцбг\assets\css\icons.min.css
[2026-01-08T07:30:12.284Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\х╕охКйцЦЗцбг\assets\css\icons.min.css.map
[2026-01-08T07:30:12.285Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\х╕охКйцЦЗцбг\assets\fonts\dripicons-v2.eot
[2026-01-08T07:30:12.285Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\х╕охКйцЦЗцбг\assets\fonts\dripicons-v2.svg
[2026-01-08T07:30:12.285Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\х╕охКйцЦЗцбг\assets\fonts\dripicons-v2.ttf
[2026-01-08T07:30:12.286Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\х╕охКйцЦЗцбг\assets\fonts\dripicons-v2.woff
[2026-01-08T07:30:12.286Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\х╕охКйцЦЗцбг\assets\fonts\fa-brands-400.eot
[2026-01-08T07:30:12.287Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\х╕охКйцЦЗцбг\assets\fonts\fa-brands-400.svg
[2026-01-08T07:30:12.287Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\х╕охКйцЦЗцбг\assets\fonts\fa-brands-400.ttf
[2026-01-08T07:30:12.288Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\х╕охКйцЦЗцбг\assets\fonts\fa-brands-400.woff
[2026-01-08T07:30:12.289Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\х╕охКйцЦЗцбг\assets\fonts\fa-brands-400.woff2
[2026-01-08T07:30:12.289Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\х╕охКйцЦЗцбг\assets\fonts\fa-regular-400.eot
[2026-01-08T07:30:12.290Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\х╕охКйцЦЗцбг\assets\fonts\fa-regular-400.svg
[2026-01-08T07:30:12.290Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\х╕охКйцЦЗцбг\assets\fonts\fa-regular-400.ttf
[2026-01-08T07:30:12.290Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\х╕охКйцЦЗцбг\assets\fonts\fa-regular-400.woff
[2026-01-08T07:30:12.291Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\х╕охКйцЦЗцбг\assets\fonts\fa-regular-400.woff2
[2026-01-08T07:30:12.291Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\х╕охКйцЦЗцбг\assets\fonts\fa-solid-900.eot
[2026-01-08T07:30:12.292Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\х╕охКйцЦЗцбг\assets\fonts\fa-solid-900.svg
[2026-01-08T07:30:12.293Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\х╕охКйцЦЗцбг\assets\fonts\fa-solid-900.ttf
[2026-01-08T07:30:12.294Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\х╕охКйцЦЗцбг\assets\fonts\fa-solid-900.woff
[2026-01-08T07:30:12.294Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\х╕охКйцЦЗцбг\assets\fonts\fa-solid-900.woff2
[2026-01-08T07:30:12.295Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\х╕охКйцЦЗцбг\assets\fonts\materialdesignicons-webfont.eot
[2026-01-08T07:30:12.295Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\х╕охКйцЦЗцбг\assets\fonts\materialdesignicons-webfont.ttf
[2026-01-08T07:30:12.296Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\х╕охКйцЦЗцбг\assets\fonts\materialdesignicons-webfont.woff
[2026-01-08T07:30:12.296Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\х╕охКйцЦЗцбг\assets\fonts\materialdesignicons-webfont.woff2
[2026-01-08T07:30:12.296Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\х╕охКйцЦЗцбг\assets\fonts\summernote.eot
[2026-01-08T07:30:12.297Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\х╕охКйцЦЗцбг\assets\fonts\summernote.ttf
[2026-01-08T07:30:12.297Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\х╕охКйцЦЗцбг\assets\fonts\summernote.woff
[2026-01-08T07:30:12.298Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\х╕охКйцЦЗцбг\assets\fonts\themify.eot
[2026-01-08T07:30:12.298Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\х╕охКйцЦЗцбг\assets\fonts\themify.svg
[2026-01-08T07:30:12.298Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\х╕охКйцЦЗцбг\assets\fonts\themify.ttf
[2026-01-08T07:30:12.299Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\х╕охКйцЦЗцбг\assets\fonts\themify.woff
[2026-01-08T07:30:12.299Z] 目录新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\х╕охКйцЦЗцбг\assets\images\demo
[2026-01-08T07:30:12.299Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\х╕охКйцЦЗцбг\assets\images\favicon.ico
[2026-01-08T07:30:12.300Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\х╕охКйцЦЗцбг\assets\images\logo-dark.png
[2026-01-08T07:30:12.300Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\х╕охКйцЦЗцбг\assets\images\logo-light.png
[2026-01-08T07:30:12.301Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\х╕охКйцЦЗцбг\assets\images\logo-sm-light.png
[2026-01-08T07:30:12.301Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\х╕охКйцЦЗцбг\assets\images\logo-sm.png
[2026-01-08T07:30:12.302Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\х╕охКйцЦЗцбг\assets\js\app.js
[2026-01-08T07:30:12.302Z] 目录新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\х╕охКйцЦЗцбг\assets\libs\bootstrap
[2026-01-08T07:30:12.302Z] 目录新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\х╕охКйцЦЗцбг\assets\libs\jquery
[2026-01-08T07:30:12.302Z] 目录新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\х╕охКйцЦЗцбг\assets\libs\metismenu
[2026-01-08T07:30:12.302Z] 目录新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\х╕охКйцЦЗцбг\assets\libs\moment
[2026-01-08T07:30:12.303Z] 目录新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\х╕охКйцЦЗцбг\assets\libs\node-waves
[2026-01-08T07:30:12.303Z] 目录新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\х╕охКйцЦЗцбг\assets\libs\popper.js
[2026-01-08T07:30:12.303Z] 目录新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\х╕охКйцЦЗцбг\assets\libs\simplebar
[2026-01-08T07:30:12.303Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\帮助文档\assets\css\app.css
[2026-01-08T07:30:12.304Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\帮助文档\assets\css\app.min.css
[2026-01-08T07:30:12.304Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\帮助文档\assets\css\app.min.css.map
[2026-01-08T07:30:12.305Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\帮助文档\assets\css\bootstrap.css
[2026-01-08T07:30:12.305Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\帮助文档\assets\css\bootstrap.min.css
[2026-01-08T07:30:12.305Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\帮助文档\assets\css\bootstrap.min.css.map
[2026-01-08T07:30:12.306Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\帮助文档\assets\css\icons.css
[2026-01-08T07:30:12.307Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\帮助文档\assets\css\icons.min.css
[2026-01-08T07:30:12.307Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\帮助文档\assets\css\icons.min.css.map
[2026-01-08T07:30:12.307Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\帮助文档\assets\fonts\dripicons-v2.eot
[2026-01-08T07:30:12.308Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\帮助文档\assets\fonts\dripicons-v2.svg
[2026-01-08T07:30:12.308Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\帮助文档\assets\fonts\dripicons-v2.ttf
[2026-01-08T07:30:12.309Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\帮助文档\assets\fonts\dripicons-v2.woff
[2026-01-08T07:30:12.309Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\帮助文档\assets\fonts\fa-brands-400.eot
[2026-01-08T07:30:12.310Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\帮助文档\assets\fonts\fa-brands-400.svg
[2026-01-08T07:30:12.310Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\帮助文档\assets\fonts\fa-brands-400.ttf
[2026-01-08T07:30:12.311Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\帮助文档\assets\fonts\fa-brands-400.woff
[2026-01-08T07:30:12.311Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\帮助文档\assets\fonts\fa-brands-400.woff2
[2026-01-08T07:30:12.311Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\帮助文档\assets\fonts\fa-regular-400.eot
[2026-01-08T07:30:12.312Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\帮助文档\assets\fonts\fa-regular-400.svg
[2026-01-08T07:30:12.312Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\帮助文档\assets\fonts\fa-regular-400.ttf
[2026-01-08T07:30:12.313Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\帮助文档\assets\fonts\fa-regular-400.woff
[2026-01-08T07:30:12.313Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\帮助文档\assets\fonts\fa-regular-400.woff2
[2026-01-08T07:30:12.313Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\帮助文档\assets\fonts\fa-solid-900.eot
[2026-01-08T07:30:12.314Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\帮助文档\assets\fonts\fa-solid-900.svg
[2026-01-08T07:30:12.314Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\帮助文档\assets\fonts\fa-solid-900.ttf
[2026-01-08T07:30:12.315Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\帮助文档\assets\fonts\fa-solid-900.woff
[2026-01-08T07:30:12.315Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\帮助文档\assets\fonts\fa-solid-900.woff2
[2026-01-08T07:30:12.315Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\帮助文档\assets\fonts\materialdesignicons-webfont.eot
[2026-01-08T07:30:12.316Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\帮助文档\assets\fonts\materialdesignicons-webfont.ttf
[2026-01-08T07:30:12.316Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\帮助文档\assets\fonts\materialdesignicons-webfont.woff
[2026-01-08T07:30:12.316Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\帮助文档\assets\fonts\materialdesignicons-webfont.woff2
[2026-01-08T07:30:12.317Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\帮助文档\assets\fonts\summernote.eot
[2026-01-08T07:30:12.317Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\帮助文档\assets\fonts\summernote.ttf
[2026-01-08T07:30:12.318Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\帮助文档\assets\fonts\summernote.woff
[2026-01-08T07:30:12.318Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\帮助文档\assets\fonts\themify.eot
[2026-01-08T07:30:12.318Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\帮助文档\assets\fonts\themify.svg
[2026-01-08T07:30:12.319Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\帮助文档\assets\fonts\themify.ttf
[2026-01-08T07:30:12.319Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\帮助文档\assets\fonts\themify.woff
[2026-01-08T07:30:12.319Z] 目录新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\帮助文档\assets\images\demo
[2026-01-08T07:30:12.320Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\帮助文档\assets\images\favicon.ico
[2026-01-08T07:30:12.320Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\帮助文档\assets\images\logo-dark.png
[2026-01-08T07:30:12.321Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\帮助文档\assets\images\logo-light.png
[2026-01-08T07:30:12.321Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\帮助文档\assets\images\logo-sm-light.png
[2026-01-08T07:30:12.321Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\帮助文档\assets\images\logo-sm.png
[2026-01-08T07:30:12.322Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\帮助文档\assets\js\app.js
[2026-01-08T07:30:12.322Z] 目录新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\帮助文档\assets\libs\bootstrap
[2026-01-08T07:30:12.322Z] 目录新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\帮助文档\assets\libs\jquery
[2026-01-08T07:30:12.322Z] 目录新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\帮助文档\assets\libs\metismenu
[2026-01-08T07:30:12.322Z] 目录新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\帮助文档\assets\libs\moment
[2026-01-08T07:30:12.323Z] 目录新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\帮助文档\assets\libs\node-waves
[2026-01-08T07:30:12.323Z] 目录新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\帮助文档\assets\libs\popper.js
[2026-01-08T07:30:12.323Z] 目录新增: E:\WelineFramework\DEV-workspace\app\code\Aiweline\Bbs\view\templates\Template\Upzet\帮助文档\assets\libs\simplebar
[2026-01-08T07:30:12.323Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\Acl\view\statics\libs\vakata-jstree-3.3.14-0\dist\themes\default\32px.png
[2026-01-08T07:30:12.324Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\Acl\view\statics\libs\vakata-jstree-3.3.14-0\dist\themes\default\40px.png
[2026-01-08T07:30:12.324Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\Acl\view\statics\libs\vakata-jstree-3.3.14-0\dist\themes\default\style.css
[2026-01-08T07:30:12.325Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\Acl\view\statics\libs\vakata-jstree-3.3.14-0\dist\themes\default\style.min.css
[2026-01-08T07:30:12.325Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\Acl\view\statics\libs\vakata-jstree-3.3.14-0\dist\themes\default\throbber.gif
[2026-01-08T07:30:12.325Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\Acl\view\statics\libs\vakata-jstree-3.3.14-0\dist\themes\default-dark\32px.png
[2026-01-08T07:30:12.326Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\Acl\view\statics\libs\vakata-jstree-3.3.14-0\dist\themes\default-dark\style.css
[2026-01-08T07:30:12.326Z] 文件新增: E:\WelineFramework\DEV-workspace\app\code\Weline\Acl\view\statics\libs\vakata-jstree-3.3.14-0\dist\themes\default-dark\40px.png
