Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,互补产品 (product.metafields.shopify--discovery--product_recommendation.complementary_products),相关产品 (product.metafields.shopify--discovery--product_recommendation.related_products),相关产品设置 (product.metafields.shopify--discovery--product_recommendation.related_products_display),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status
2019-us-spooky-silhouettes-forever-stamps,,,,,,,,,50 Books of 20 (1000 Stamps),,,,,,,,003-WSYL*10,0.0,shopify,1000,deny,manual,199.99,730.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/4_4ca0cbb9-ea26-4eb5-b576-fdafe55ea4c0.jpg?v=1729505031,4,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
2019-us-spooky-silhouettes-forever-stamps,,,,,,,,,250 Books of 20 (5000 Stamps),,,,,,,,003-WSYL*50,0.0,shopify,1000,deny,manual,899.70,3650.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/5_cd136d48-fef7-4fa4-8a90-819d168e55b2.jpg?v=1729505031,5,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
2019-us-spooky-silhouettes-forever-stamps,,,,,,,,,500 Books of 20 (10000 Stamps),,,,,,,,003-WSYL*100,0.0,shopify,1000,deny,manual,1699.99,7300.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/6_696501cd-ce1d-404f-b947-54356b2682e3.jpg?v=1729505031,6,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
2019-us-winter-berries-forever-stamps,2019 US Winter Berries Forever Stamps,"<p style=""border: 0px; font-family: sans-serif; font-size: 14px; margin-bottom: 12px; outline: 0px; padding: 0px; vertical-align: baseline; line-height: 18px; color: rgb(43, 43, 43);"">It?¡¥ll begin to look like winter at the nation?¡¥s Post Offices this week.</p><p style=""border: 0px; font-family: sans-serif; font-size: 14px; margin-bottom: 12px; outline: 0px; padding: 0px; vertical-align: baseline; line-height: 18px; color: rgb(43, 43, 43);"">Winter Berries, a booklet of 20 stamps that highlight four seasonal plants, will be released Tuesday, Sept. 17,2019.</p><p style=""border: 0px; font-family: sans-serif; font-size: 14px; margin-bottom: 12px; outline: 0px; padding: 0px; vertical-align: baseline; line-height: 18px; color: rgb(43, 43, 43);"">Coming in an array of shapes, sizes and colors, winter berries provide bursts of life during the year?¡¥s coldest months.</p><p style=""border: 0px; font-family: sans-serif; font-size: 14px; margin-bottom: 12px; outline: 0px; padding: 0px; vertical-align: baseline; line-height: 18px; color: rgb(43, 43, 43);"">The stamps feature highly detailed botanical portraits of winterberry (Ilex verticillata), juniper berry (Juniperus communis), beautyberry (Callicarpa americana) and soapberry (Sapindus saponaria) plants.</p>",Hawk,,"","",true,Style,5 Books of 20 (100 Stamps),,,,,,,,19-DJGS*1,0.0,shopify,1000,deny,manual,29.99,73.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/1_ce9e69c9-84b3-4910-bab0-0a2d05e556d9.jpg?v=1729505019,1,"",false,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
2019-us-winter-berries-forever-stamps,,,,,,,,,15 Books of 20 (300 Stamps),,,,,,,,19-DJGS*3,0.0,shopify,1000,deny,manual,71.98,219.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/2_d79af817-b0c0-485d-bc76-ed161ee22805.jpg?v=1729505019,2,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
2019-us-winter-berries-forever-stamps,,,,,,,,,25 Books of 20 (500 Stamps),,,,,,,,19-DJGS*5,0.0,shopify,1000,deny,manual,104.97,365.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/3_48c95d05-7444-4c8e-a834-ab15fcfbbd25.jpg?v=1729505019,3,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
2019-us-winter-berries-forever-stamps,,,,,,,,,50 Books of 20 (1000 Stamps),,,,,,,,19-DJGS*10,0.0,shopify,1000,deny,manual,199.99,730.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/4_36a957da-5cf5-448e-ae32-bf7f5b6ff888.jpg?v=1729505019,4,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
2019-us-winter-berries-forever-stamps,,,,,,,,,250 Books of 20 (5000 Stamps),,,,,,,,19-DJGS*50,0.0,shopify,1000,deny,manual,899.70,3650.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/5_27ab6b83-3ddd-4c2b-a7c3-8d2e790120e5.jpg?v=1729505019,5,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
2019-us-winter-berries-forever-stamps,,,,,,,,,500 Books of 20 (10000 Stamps),,,,,,,,19-DJGS*100,0.0,shopify,1000,deny,manual,1699.99,7300.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/6_98bf719d-e93f-458d-9cc5-561c043566d4.jpg?v=1729505019,6,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
2019-usa-star-ribbon-forever-stamps,2019 USA Star Ribbon Forever Stamps,"<p style=""box-sizing: border-box; margin-top: 0px; margin-bottom: 1em; color: #3a3e3f; font-family: 'PT Serif', sans-serif;"">In 2019, the Postal Service? will issue?<span style=""box-sizing: border-box; font-weight: bolder;""><em style=""box-sizing: border-box;"">Star Ribbon</em></span>, a Patriotic Forever? stamp sold in a coil of 10,000. Offering a fresh take on patriotic stamps, the design features a digital illustration of a star made from a single red, white, and blue ribbon. The white space in the middle of the ribbon creates a second smaller star. The words ?¡ãForever?¡À and ?¡ãUSA?¡À appear below the star. The tri-colored ribbon, folded into a patriotic symbol, is intended to evoke the connectedness of the American people.</p>
<p style=""box-sizing: border-box; margin-top: 0px; margin-bottom: 1em; color: #3a3e3f; font-family: 'PT Serif', sans-serif;"">Aaron Draplin, who designed the stamp, created the artwork first by sketching the design by hand and then rendering it digitally. Greg Breeding served as the project?¡¥s art director.</p>
<p style=""box-sizing: border-box; margin-top: 0px; margin-bottom: 1em; color: #3a3e3f; font-family: 'PT Serif', sans-serif;"">This Forever stamp will always be equal in value to the current First-Class Mail? one-ounce price.</p>
<p style=""box-sizing: border-box; margin-top: 0px; margin-bottom: 1em; color: #3a3e3f; font-family: 'PT Serif', sans-serif;"">Made in the USA.</p>
<p style=""box-sizing: border-box; margin-top: 0px; margin-bottom: 1em; color: #3a3e3f; font-family: 'PT Serif', sans-serif;"">SKUs featured on this page: 760504</p>",Hawk,,"","",false,Style,5 Books of 20 (100 Stamps),,,,,,,,19-WJX*1,0.0,shopify,1000,deny,manual,29.99,73.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/1_e0c04b54-acf2-4065-8bdc-cff8986ba523.jpg?v=1729505008,1,"",false,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,archived
2019-usa-star-ribbon-forever-stamps,,,,,,,,,15 Books of 20 (300 Stamps),,,,,,,,19-WJX*3,0.0,shopify,1000,deny,manual,71.98,219.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/2_75a02c0d-946f-4e53-9f15-c77800048cc0.jpg?v=1729505008,2,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
2019-usa-star-ribbon-forever-stamps,,,,,,,,,25 Books of 20 (500 Stamps),,,,,,,,19-WJX*5,0.0,shopify,1000,deny,manual,104.97,365.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/3_ea34d4e6-e561-4db3-b29b-ab7d239fe834.jpg?v=1729505008,3,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
2019-usa-star-ribbon-forever-stamps,,,,,,,,,50 Books of 20 (1000 Stamps),,,,,,,,19-WJX*10,0.0,shopify,1000,deny,manual,199.99,730.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/4_2e75d86d-282c-4b03-a976-0559ab2b6036.jpg?v=1729505008,4,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
2019-usa-star-ribbon-forever-stamps,,,,,,,,,250 Books of 20 (5000 Stamps),,,,,,,,19-WJX*50,0.0,shopify,1000,deny,manual,899.70,3650.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/5_e7b57e0d-32ad-4289-a68e-891902ac69c0.jpg?v=1729505008,5,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
2019-usa-star-ribbon-forever-stamps,,,,,,,,,500 Books of 20 (10000 Stamps),,,,,,,,19-WJX*100,0.0,shopify,1000,deny,manual,1699.99,7300.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/6_709c3cd0-0155-4d21-9f71-ad8e95c59441.jpg?v=1729505008,6,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
2020-us-contemporary-boutonniere-forever-stamps,2020 U.S. Contemporary Boutonniere Forever Stamps,"<p style=""box-sizing: border-box; margin-top: 0px; margin-bottom: 1em; color: #3a3e3f; font-family: 'PT Serif', sans-serif;""><span style=""box-sizing: border-box; font-weight: bolder;""><em style=""box-sizing: border-box;"">Contemporary Boutonniere</em></span>?is a new Forever? stamp issued by the Post Service. Similar in design to the two-ounce Garden Corsage stamp, it can be used on RSVP envelopes often enclosed with wedding invitations. It is also perfect for party invitations, thank-you notes, and announcements, in addition to regular correspondence.</p>
<div style=""box-sizing: border-box; color: #3a3e3f; font-family: 'PT Serif', sans-serif;"">
<p style=""box-sizing: border-box; margin-top: 0px; margin-bottom: 1em;"">The?<span style=""box-sizing: border-box; font-weight: bolder;"">Contemporary Boutonniere</span>?stamp art features a photograph of a burgundy mini-cymbidium orchid bloom, a succulent, and a touch of green hydrangea, accented with loops of variegated lily grass. Each of these materials is right on trend for today?¡¥s modern designs. This boutonniere, although suitable for a gentleman, can also be a choice for a lady especially if she prefers something tailored in design. The touch of hydrangea softens the look to make that transition an easy one.</p>
<p style=""box-sizing: border-box; margin-top: 0px; margin-bottom: 1em;"">For centuries, boutonnieres?aor buttonhole flowers, as they were called in Britain?awere a staple of a well-dressed man?¡¥s outfit. For most of the 20th century, a single flower pinned to a lapel or inserted into a jacket buttonhole was part of a sophisticated, debonair man?¡¥s wardrobe. Today, boutonnieres, still very fashionable, are worn at weddings by the groom, groomsmen, father of the groom, and best man, and at other special occasions, including proms, anniversaries, retirement parties, or military memorial services.</p>
<p style=""box-sizing: border-box; margin-top: 0px; margin-bottom: 1em;"">The boutonniere was arranged by floral designer Carol Caggiano and photographed by Ren¡§|e Comet. Art director Ethel Kessler designed the stamp.</p>
<p style=""box-sizing: border-box; margin-top: 0px; margin-bottom: 1em;"">The?<span style=""box-sizing: border-box; font-weight: bolder;""><em style=""box-sizing: border-box;"">Contemporary Boutonniere</em></span>?stamp is being issued as Forever? stamps. These Forever stamps will always be equal in value to the current First-Class Mail? one-ounce price.</p>
<p style=""box-sizing: border-box; margin-top: 0px; margin-bottom: 1em;"">Made in the USA.</p>
</div>",Hawk,,"","",true,Style,5 Books of 20 (100 Stamps),,,,,,,,20-HH*1,0.0,shopify,1000,deny,manual,29.99,73.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/1_6d2259d2-81d1-41e0-a24e-f7b93e163e3d.jpg?v=1729504997,1,"",false,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
2020-us-contemporary-boutonniere-forever-stamps,,,,,,,,,15 Books of 20 (300 Stamps),,,,,,,,20-HH*3,0.0,shopify,1000,deny,manual,71.98,219.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/2_b2ef4f95-e039-4bb3-ae7e-78d062309f9a.jpg?v=1729504997,2,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
2020-us-contemporary-boutonniere-forever-stamps,,,,,,,,,25 Books of 20 (500 Stamps),,,,,,,,20-HH*5,0.0,shopify,1000,deny,manual,104.97,365.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/3_222b834e-5e1f-47a4-87a4-aef61b3f71dc.jpg?v=1729504997,3,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
2020-us-contemporary-boutonniere-forever-stamps,,,,,,,,,50 Books of 20 (1000 Stamps),,,,,,,,20-HH*10,0.0,shopify,1000,deny,manual,199.99,730.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/4_7e645874-0863-400d-9253-219d21cb7708.jpg?v=1729504997,4,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
2020-us-contemporary-boutonniere-forever-stamps,,,,,,,,,250 Books of 20 (5000 Stamps),,,,,,,,20-HH*50,0.0,shopify,1000,deny,manual,899.70,3650.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/5_fe68f7f1-6b60-4d82-96dd-d4d53306951b.jpg?v=1729504997,5,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
2020-us-contemporary-boutonniere-forever-stamps,,,,,,,,,500 Books of 20 (10000 Stamps),,,,,,,,20-HH*100,0.0,shopify,1000,deny,manual,1699.99,7300.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/6_9891401a-261f-4d71-8163-df34793708b3.jpg?v=1729504997,6,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
2020-us-winter-scenes-forever-postage-stamps,2020 US 'Winter Scenes' Forever Postage Stamps,"<ul class=""a-unordered-list a-vertical a-spacing-mini"" style=""box-sizing: border-box; margin-top: 0px; margin-bottom: 1em; color: #3a3e3f; font-family: 'PT Serif', sans-serif;"">
<li style=""box-sizing: border-box;""><span class=""a-list-item"" style=""box-sizing: border-box; font-size: 14px;"">Always be equal in value to the current post service domestic 1 ounce letter postage price</span></li>
<span style=""font-size: 14px;"">
</span><li style=""box-sizing: border-box;""><span class=""a-list-item"" style=""box-sizing: border-box; font-size: 14px;"">Send holiday greetings with these self-adhesive stamps being issued in Books of 20 Stamps</span></li>
<span style=""font-size: 14px;"">
</span><li style=""box-sizing: border-box;""><span class=""a-list-item"" style=""box-sizing: border-box; font-size: 14px;"">Winter Scenes celebrates the beauty and serenity of seasonal sights amid snowy landscapes.</span></li>
<span style=""font-size: 14px;"">
</span><li style=""box-sizing: border-box;""><span class=""a-list-item"" style=""box-sizing: border-box; font-size: 14px;"">The 10 different photographs featured in this booklet of 20 postage stamps showcase the special allure of winter, with iconic scenes from the northern United States.</span></li>
<span style=""font-size: 14px;"">
</span><li style=""box-sizing: border-box;""><span style=""font-size: 14px;"">?</span></li>
</ul>",Hawk,,"","",true,Style,5 Books of 20 (100 Stamps),,,,,,,,20-DJ*1,0.0,shopify,999,deny,manual,29.99,73.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/1_c8c5f2f8-a0cc-40ca-8840-3c62b8b5640c.jpg?v=1729504985,1,"",false,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
2020-us-winter-scenes-forever-postage-stamps,,,,,,,,,15 Books of 20 (300 Stamps),,,,,,,,20-DJ*3,0.0,shopify,1000,deny,manual,71.98,219.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/2_8f0acf53-9c53-4a03-b36b-af567259c2f5.jpg?v=1729504985,2,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
2020-us-winter-scenes-forever-postage-stamps,,,,,,,,,25 Books of 20 (500 Stamps),,,,,,,,20-DJ*5,0.0,shopify,1000,deny,manual,104.97,365.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/3_7b5bf65a-72aa-450b-83c2-fc67634d1b5f.jpg?v=1729504985,3,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
2020-us-winter-scenes-forever-postage-stamps,,,,,,,,,50 Books of 20 (1000 Stamps),,,,,,,,20-DJ*10,0.0,shopify,1000,deny,manual,199.99,730.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/4_0902703b-74cf-468e-87de-b4410bb91572.jpg?v=1729504985,4,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
2020-us-winter-scenes-forever-postage-stamps,,,,,,,,,250 Books of 20 (5000 Stamps),,,,,,,,20-DJ*50,0.0,shopify,1000,deny,manual,899.70,3650.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/5_92422e37-8e61-4137-a361-b59dcbc0e23b.jpg?v=1729504985,5,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
2020-us-winter-scenes-forever-postage-stamps,,,,,,,,,500 Books of 20 (10000 Stamps),,,,,,,,20-DJ*100,0.0,shopify,1000,deny,manual,1699.99,7300.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/6_b382181b-bba5-4bc1-932a-e3c1e3d19803.jpg?v=1729504985,6,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
2020-us-christmas-holiday-delights-forever-postage-stamps,2020 US Christmas Holiday Delights Forever Postage Stamps,"<p style='margin-bottom: 1rem; color: rgb(16, 24, 32); font-family: Helvetica, HelveticaNeueW02-55Roma, ""Helvetica Neue"", ""Segoe UI"", Arial, sans-serif, ""Apple Color Emoji"", ""Segoe UI Emoji"", ""Segoe UI Symbol""; font-size: 14px; background-color: rgb(247, 247, 247);'>WASHINGTON, DC<span style='font-weight: 700; font-family: Helvetica, HelveticaNeueW02-75Bold, ""Helvetica Neue"", Arial, sans-serif;'>?</span>?a Celebrate the holiday season with Holiday Delights, a new stamp issued by the U.S. Postal Service. Inspired by folk art but with a modern graphic vibe, these charming designs will add a touch of whimsy to your holiday mailings.</p><p style='margin-bottom: 1rem; color: rgb(16, 24, 32); font-family: Helvetica, HelveticaNeueW02-55Roma, ""Helvetica Neue"", ""Segoe UI"", Arial, sans-serif, ""Apple Color Emoji"", ""Segoe UI Emoji"", ""Segoe UI Symbol""; font-size: 14px; background-color: rgb(247, 247, 247);'>Illustrator Kirsten Ulve used a traditional palette of red, green and white, and channeled her love of Christmas, vintage ornaments and Scandinavian folk art to create unique digital illustrations of four holiday icons: a prancing reindeer with antlers; an ornament tied with a bow and ready to hang; a tree topped with a star; and a stocking holding a teddy bear and a sprig of holly. ?¡ãForever?¡À and ?¡ãUSA?¡À appear along the stamp?¡¥s edge. Art director Antonio Alcal¡§¡é was the stamp designer.</p><p style='margin-bottom: 1rem; color: rgb(16, 24, 32); font-family: Helvetica, HelveticaNeueW02-55Roma, ""Helvetica Neue"", ""Segoe UI"", Arial, sans-serif, ""Apple Color Emoji"", ""Segoe UI Emoji"", ""Segoe UI Symbol""; font-size: 14px; background-color: rgb(247, 247, 247);'>Holiday Delights will be available nationwide Sept 24. A virtual dedication ceremony will be posted on the Postal Service?¡¥s Facebook and Twitter pages. ?</p><p style='margin-bottom: 1rem; color: rgb(16, 24, 32); font-family: Helvetica, HelveticaNeueW02-55Roma, ""Helvetica Neue"", ""Segoe UI"", Arial, sans-serif, ""Apple Color Emoji"", ""Segoe UI Emoji"", ""Segoe UI Symbol""; font-size: 14px; background-color: rgb(247, 247, 247);'>?¡ãGerman immigrants brought the tradition of the indoor decorated tree to America. Early on, decorations included candles and homemade ornaments,?¡À said Secretary of the Board of Governors Michael J. Elston, dedicating official for the Postal Service. ?¡ãWith these stamps, the Postal Service is capturing the vintage spirit of Christmas in hopes they will convey the joy of the season and bring to mind happy memories of Christmases past.?¡À</p><p style='margin-bottom: 1rem; color: rgb(16, 24, 32); font-family: Helvetica, HelveticaNeueW02-55Roma, ""Helvetica Neue"", ""Segoe UI"", Arial, sans-serif, ""Apple Color Emoji"", ""Segoe UI Emoji"", ""Segoe UI Symbol""; font-size: 14px; background-color: rgb(247, 247, 247);'>Once the tradition of decorating trees caught on, in the 1890s, Woolworth?¡¥s five-and-dime stores began to import handblown ornaments. By the mid-20th century, Americans were buying hundreds of thousands of ornaments each Christmas.</p><p style='margin-bottom: 1rem; color: rgb(16, 24, 32); font-family: Helvetica, HelveticaNeueW02-55Roma, ""Helvetica Neue"", ""Segoe UI"", Arial, sans-serif, ""Apple Color Emoji"", ""Segoe UI Emoji"", ""Segoe UI Symbol""; font-size: 14px; background-color: rgb(247, 247, 247);'>The origin of hanging stockings is lost in myth, but according to legend, St. Nicholas heard of a widower who could not pay his daughters?¡¥ dowries. St. Nick dropped gold coins down the man?¡¥s chimney, and they landed in the girls?¡¥ stockings hung by the fireplace to dry.</p><p style='margin-bottom: 1rem; color: rgb(16, 24, 32); font-family: Helvetica, HelveticaNeueW02-55Roma, ""Helvetica Neue"", ""Segoe UI"", Arial, sans-serif, ""Apple Color Emoji"", ""Segoe UI Emoji"", ""Segoe UI Symbol""; font-size: 14px; background-color: rgb(247, 247, 247);'>Although there is no certainty about how reindeer originally came to be associated with the holiday, it could be that their natural habitat in northernmost Europe and North America fits perfectly with the story of Santa?¡¥s secret North Pole workshop.</p><p style='margin-bottom: 1rem; color: rgb(16, 24, 32); font-family: Helvetica, HelveticaNeueW02-55Roma, ""Helvetica Neue"", ""Segoe UI"", Arial, sans-serif, ""Apple Color Emoji"", ""Segoe UI Emoji"", ""Segoe UI Symbol""; font-size: 14px; background-color: rgb(247, 247, 247);'>The dedication location is connected with Christmas: Frankenmuth. It is the home of Bronner?¡¥s, the largest Christmas store in the world, and is a Bavarian-rooted town with lots of holiday-related activities.</p><p style='margin-bottom: 1rem; color: rgb(16, 24, 32); font-family: Helvetica, HelveticaNeueW02-55Roma, ""Helvetica Neue"", ""Segoe UI"", Arial, sans-serif, ""Apple Color Emoji"", ""Segoe UI Emoji"", ""Segoe UI Symbol""; font-size: 14px; background-color: rgb(247, 247, 247);'>News of the stamp is being shared with hashtags?<span style='font-weight: 700; font-family: Helvetica, HelveticaNeueW02-75Bold, ""Helvetica Neue"", Arial, sans-serif;'>#HolidayDelightsStamp</span>?and<span style='font-weight: 700; font-family: Helvetica, HelveticaNeueW02-75Bold, ""Helvetica Neue"", Arial, sans-serif;'>?#HolidayStamps.</span></p><p style='margin-bottom: 1rem; color: rgb(16, 24, 32); font-family: Helvetica, HelveticaNeueW02-55Roma, ""Helvetica Neue"", ""Segoe UI"", Arial, sans-serif, ""Apple Color Emoji"", ""Segoe UI Emoji"", ""Segoe UI Symbol""; font-size: 14px; background-color: rgb(247, 247, 247);'>Holiday Delights is being issued as a Forever stamp in booklets of 20. Forever stamps will always be equal in value to the current First-Class Mail 1-ounce price.</p>",Hawk,,"","",true,Style,5 Books of 20 (100 Stamps),,,,,,,,004-SDXX*1,0.0,shopify,1000,deny,manual,29.99,73.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/1_8070ddf5-eb44-48b1-b254-bed5519c9fc6.jpg?v=1729504973,1,"",false,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
